Fantasy,Adult,Historical,Roman,Romance,Young Adult,Historical Fiction,Science,Mystery,Contemporary,Thriller,Science Fiction,History,Adventure,Philosophy,Biography,Crime,Self Help,Psychology,Mystery Thriller,Memoir,Childrens,Humor,Suspense,Horror
0.8721291123525761,0.7970204841713222,0.8646803227808815,0.8584729981378026,0.8659217877094972,0.8578522656734947,0.8715083798882681,0.8888888888888888,0.8932340161390441,0.8472998137802608,0.9050279329608939,0.9037864680322781,0.9124767225325885,0.9143389199255121,0.9180633147113594,0.9062693978895097,0.9273743016759777,0.9608938547486033,0.9391682184978274,0.9298572315332092,0.9112352576039727,0.9037864680322781,0.931098696461825,0.9273743016759777,0.9373060211049038
0.792507204610951,0.6431535269709544,0.7316017316017316,0.6956521739130435,0.6976744186046512,0.7017543859649122,0.7388888888888889,0.8760330578512396,0.7777777777777778,0.5887850467289719,0.8282828282828283,0.7894736842105263,0.6039603960396039,0.6666666666666666,0.5955056179775281,0.425,0.74,0.8,0.6120689655172413,0.7058823529411765,0.2631578947368421,0.3333333333333333,0.2857142857142857,0.17647058823529413,0.2
0.6723716381418093,0.6666666666666666,0.52,0.5382262996941896,0.5660377358490566,0.4984423676012461,0.4539249146757679,0.3925925925925926,0.49812734082397003,0.23773584905660378,0.3761467889908257,0.2393617021276596,0.3765432098765432,0.12244897959183673,0.35570469798657717,0.11724137931034483,0.2624113475177305,0.7246376811594203,0.5725806451612904,0.1889763779527559,0.03731343283582089,0.06896551724137931,0.058823529411764705,0.02830188679245283,0.0449438202247191
0.7275132275132276,0.6546990496304119,0.6079136690647482,0.6068965517241379,0.625,0.5828779599271402,0.5623678646934461,0.5421994884910486,0.6073059360730594,0.3387096774193548,0.5173501577287066,0.3673469387755102,0.46387832699619774,0.20689655172413793,0.44537815126050423,0.1837837837837838,0.38743455497382195,0.7604562737642586,0.5916666666666667,0.2981366459627329,0.065359477124183,0.1142857142857143,0.0975609756097561,0.04878048780487805,0.07339449541284404
